ID #,Co,Name,Recipes,AvgPct,Rating
ATF-05193,TFA,Dx Hazelnut,276,1.55%,
ATF-05194,TFA,DX Jamaican Rum,22,2.44%,
ATF-05195,TFA,DX Marshmallow,254,1.47%,
ATF-05196,TFA,DX Milk,62,1.82%,
ATF-05197,TFA,DX Milk Chocolate,29,1.39%,
ATF-05198,TFA,DX Peach (Juicy),175,4.21%,
ATF-05199,TFA,Dx Peanut Butter,2958,3.63%,
ATF-05200,TFA,Dx Pralines And Cream,9,2.58%,
ATF-05201,TFA,Dx Red Velvet,10,5.20%,
ATF-05202,TFA,Dx Sweet Cream,557,1.89%,
ATF-05203,TFA,Dx Vanilla Cupcake,139,2.98%,
ATF-05204,TFA,Earl Grey Tea,68,2.51%,
ATF-05205,TFA,Earl Grey Tea II,9,1.94%,
ATF-05206,TFA,Egg Nog,48,1.94%,
ATF-05207,TFA,Elderberry,52,1.65%,
ATF-05208,TFA,Energy Drink,139,4.77%,
ATF-05209,TFA,English Toffee,140,2.95%,
ATF-05210,TFA,Espresso,35,2.24%,
ATF-05211,TFA,Ethyl Maltol,4507,0.94%,
ATF-05212,TFA,Ethyl Vanillin 10%,358,0.92%,
ATF-05213,TFA,French Vanilla,763,2.07%,
ATF-05214,TFA,French Vanilla Creme,940,1.66%,
ATF-05215,TFA,French Vanilla Deluxe,1326,1.74%,
ATF-05216,TFA,French Vanilla II,135,1.86%,
ATF-05217,TFA,Frosted Donut,799,2.95%,
ATF-05218,TFA,Fruit Circles,1111,4.31%,
ATF-05219,TFA,Fruit Circles With Milk,123,3.48%,
ATF-05220,TFA,Fruit Smoothie,36,2.46%,
ATF-05221,TFA,Fruity Stick Gum,17,2.67%,
ATF-05222,TFA,Fudge Brownie,76,2.67%,
ATF-05223,TFA,Fuji Apple,6,2.31%,
ATF-05224,TFA,Ginger Ale,102,3.03%,
ATF-05225,TFA,Ginger Ale (NF),1,0.50%,
ATF-05226,TFA,Gingerbread,35,1.74%,
ATF-05227,TFA,Gingerbread Cookie,27,2.02%,
ATF-05228,TFA,Gingerbread Extra Ginger,12,0.69%,
ATF-05229,TFA,Graham Cracker,539,1.71%,
ATF-05230,TFA,Graham Cracker Clear,10347,1.87%,
ATF-05231,TFA,Grape Candy,720,3.62%,
ATF-05232,TFA,Grape Juice,1458,4.06%,
ATF-05233,TFA,Grape Soda,130,4.08%,
ATF-05234,TFA,Greek Yogurt,1466,3.08%,
ATF-05235,TFA,Green Apple,437,3.56%,
ATF-05236,TFA,Green Tea,179,2.96%,
ATF-05237,TFA,Guava,72,3.43%,
ATF-05238,TFA,Gummy Candy,266,2.34%,
ATF-05239,TFA,Gummy Candy (pg),86,2.47%,
ATF-05240,TFA,Gummy Fruity Gushy,0,0.00%,
ATF-05241,TFA,Hawaiian Drink,78,4.66%,
ATF-05242,TFA,Hazelnut,415,1.75%,
ATF-05243,TFA,Hazelnut Praline,21,1.61%,
ATF-05244,TFA,Hibiscus,71,1.92%,
ATF-05245,TFA,Hickory Smoke,18,0.25%,
ATF-05246,TFA,Holiday Spice,140,0.48%,
ATF-05247,TFA,Holiday Spice (no Pg),1,0.30%,
ATF-05248,TFA,Honey,150,4.57%,
ATF-05249,TFA,Honey Circles Cereal,182,2.49%,
ATF-05250,TFA,Honeydew,2350,2.51%,
ATF-05251,TFA,Honeydew II,432,2.49%,
ATF-05252,TFA,Honeysuckle (pg),2676,2.36%,
ATF-05253,TFA,Horchata,29,2.11%,
ATF-05254,TFA,Horchata Smooth,109,2.91%,
ATF-05255,TFA,Horehound,88,1.67%,
ATF-05256,TFA,Hpno II,0,0.00%,
ATF-05257,TFA,Hpno Type,22,4.00%,
ATF-05258,TFA,Hpno Type (no Pg),1,4.00%,
ATF-05259,TFA,Huckleberry,111,1.25%,
ATF-05260,TFA,Irish Cream,85,2.83%,
ATF-05261,TFA,Irish Cream II,4,3.13%,
ATF-05262,TFA,Jackfruit,889,2.54%,
ATF-05263,TFA,Jamaican Rum,155,2.08%,
ATF-05264,TFA,Kalua And Cream,15,2.46%,
ATF-05265,TFA,Kentucky Bourbon,2322,1.90%,
ATF-05266,TFA,Kettle Corn,768,3.03%,
ATF-05267,TFA,Key Lime,1898,2.52%,
ATF-05268,TFA,Key Lime Pie,246,2.12%,
ATF-05269,TFA,Kiwi (double),1441,2.68%,
ATF-05270,TFA,Koolada 10 Pg,5366,0.95%,
ATF-05271,TFA,Lavender,0,0.00%,
ATF-05272,TFA,Lemon (water Soluble),250,2.28%,
ATF-05273,TFA,Lemon Candy,4,2.50%,
ATF-05274,TFA,Lemon II,138,2.10%,
ATF-05275,TFA,Lemon Lime,210,1.21%,
ATF-05276,TFA,Lemon Lime II,104,1.60%,
ATF-05277,TFA,Lemon Slice,1,0.00%,
ATF-05278,TFA,Lemonade Cookie,91,2.73%,
ATF-05279,TFA,Lime (essential Oil),1,0.50%,
ATF-05280,TFA,Lucky Leprechaun Cereal,643,3.42%,
ATF-05281,TFA,Lychee,140,3.10%,
ATF-05282,TFA,M Type Premium,13,1.57%,
ATF-05283,TFA,Madagascar Bourbon Vanilla Flavor,236,1.51%,
ATF-05284,TFA,Malted Milk (conc),1414,1.28%,
ATF-05285,TFA,Mango,1195,3.37%,
ATF-05286,TFA,Mango (Sweet),1,0.00%,
ATF-05287,TFA,Maple (no Pg),4,1.75%,
ATF-05288,TFA,Maple Deluxe,20,1.19%,
ATF-05289,TFA,Maple Syrup,605,1.36%,
ATF-05290,TFA,Maraschino Cherry (pg),43,1.44%,
ATF-05291,TFA,Marshmallow,13255,1.50%,
ATF-05292,TFA,Mary Jane,31,2.37%,
ATF-05293,TFA,Menthol Liquid (pg),748,1.35%,
ATF-05294,TFA,Meringue,3583,1.23%,
ATF-05295,TFA,Mexican Coffee,2,1.00%,
ATF-05296,TFA,Mexican Liqueur,4,1.33%,
ATF-05297,TFA,Mild Black,42,2.70%,
ATF-05298,TFA,Milk Chocolate,316,2.93%,
ATF-05299,TFA,Mint Candy,142,2.96%,
ATF-05300,TFA,Mocha,47,2.54%,
ATF-05301,TFA,Mojito,54,4.16%,
ATF-05302,TFA,Mojito Havana,20,6.02%,
ATF-05303,TFA,Molasses,35,1.10%,
ATF-05304,TFA,Musk Candy,53,2.59%,
ATF-05305,TFA,Nectarine,1137,2.15%,
ATF-05306,TFA,Oatmeal Cookie,349,2.90%,
ATF-05307,TFA,Orange (Tangy),0,0.00%,
ATF-05308,TFA,Orange Blood - Italy,6,0.97%,
ATF-05309,TFA,Orange Cream,1376,2.87%,
ATF-05310,TFA,Orange Cream Bar,50,3.59%,
ATF-05311,TFA,Orange Mandarin,325,2.98%,
ATF-05312,TFA,Organic Strawberry,143,3.29%,
ATF-05313,TFA,Pancake,207,1.81%,
ATF-05314,TFA,Papaya,1801,2.37%,
ATF-05315,TFA,Passion Fruit,151,2.61%,
ATF-05316,TFA,Passion Orange Guava,30,4.95%,
ATF-05317,TFA,Peach,155,3.84%,
ATF-05318,TFA,Peach (juicy),3813,3.25%,
ATF-05319,TFA,Peach Gummy Candy,2,5.00%,
ATF-05320,TFA,Peach Yogurt,10,2.77%,
ATF-05321,TFA,Peanut Butter,3169,3.89%,
ATF-05322,TFA,Pear,2545,2.67%,
ATF-05323,TFA,Pear Candy,178,1.74%,
ATF-05324,TFA,Pecan,76,1.36%,
ATF-05325,TFA,Peppermint,536,2.19%,
ATF-05326,TFA,Peppermint II,43,1.23%,
ATF-05327,TFA,Philippine Mango,683,2.99%,
ATF-05328,TFA,Pie Crust,1981,1.23%,
ATF-05329,TFA,Pina Colada,127,4.87%,
ATF-05330,TFA,Pineapple,2164,1.80%,
ATF-05331,TFA,Pineapple (Fresh),6,3.70%,
ATF-05332,TFA,Pineapple Juicy,499,2.67%,
ATF-05333,TFA,Pistachio,3021,3.21%,
ATF-05334,TFA,Pizza,4,4.96%,
ATF-05335,TFA,Plum (pg),67,2.34%,
ATF-05336,TFA,Pomegranate,790,2.77%,
ATF-05337,TFA,Pomegranate Deluxe,153,2.73%,
ATF-05338,TFA,Popcorn,19,4.40%,
ATF-05339,TFA,Popcorn Air Popped,2,3.85%,
ATF-05340,TFA,Popcorn Movie Theater,14,1.61%,
ATF-05341,TFA,Pralines And Cream,36,2.50%,
ATF-05342,TFA,Pumpkin,78,2.89%,
ATF-05343,TFA,Pumpkin Spice,104,1.07%,
ATF-05344,TFA,Quince,442,0.98%,
ATF-05345,TFA,Rainbow Drops,204,4.95%,
ATF-05346,TFA,Rainbow Drops (NF),10,5.60%,
ATF-05347,TFA,Rainbow Sherbet,205,3.37%,
ATF-05348,TFA,Raisin,90,0.80%,
ATF-05349,TFA,Raspberry,563,2.14%,
ATF-05350,TFA,Raspberry (Ripe),7,2.79%,
ATF-05351,TFA,Raspberry (sweet),6097,2.56%,
ATF-05352,TFA,Red Licorice,224,5.03%,
ATF-05353,TFA,Red Oak,598,0.93%,
ATF-05354,TFA,Red Type Blend,37,3.40%,
ATF-05355,TFA,Red Type Ii Blend,3,4.25%,
ATF-05356,TFA,Red Velvet Cake,19,3.44%,
ATF-05357,TFA,Rice Crunchies,1558,2.09%,
ATF-05358,TFA,Ripe Banana,644,1.69%,
ATF-05359,TFA,Root Beer (NF),5,1.50%,
ATF-05360,TFA,Root Beer (no Pg),0,0.00%,
ATF-05361,TFA,Root Beer (pg),44,4.67%,
ATF-05362,TFA,Root Beer (tri),1,3.00%,
ATF-05363,TFA,Root Beer Float,21,5.71%,
ATF-05364,TFA,Rose Candy,84,1.62%,
ATF-05365,TFA,Ruby Chocolate,30,2.26%,
ATF-05366,TFA,Ry4 Asian,86,3.25%,
ATF-05367,TFA,Ry4 Double,9150,4.21%,
ATF-05368,TFA,Ry4 Type,26,4.46%,
ATF-05369,TFA,Saffron,1,0.20%,
ATF-05370,TFA,Silly Rabbit Cereal,69,3.15%,
ATF-05371,TFA,Slim Mint Cookie,3,6.30%,
ATF-05372,TFA,Smooth,744,0.65%,
ATF-05373,TFA,Sour,2013,1.23%,
ATF-05374,TFA,Spearmint,292,1.27%,
ATF-05375,TFA,Spurberry,5,3.70%,
ATF-05376,TFA,Strawberries And Cream,203,3.82%,
ATF-05377,TFA,Strawberry,11414,3.33%,
ATF-05378,TFA,Strawberry (Fresh),0,0.00%,
ATF-05379,TFA,Strawberry (ripe),24148,3.52%,
ATF-05380,TFA,Strawberry (Splash),4,1.98%,
ATF-05381,TFA,Strawberry Lemonade,36,4.56%,
ATF-05382,TFA,Strawberry Yogurt,48,3.25%,
ATF-05383,TFA,Super Sweetener,1270,0.98%,
ATF-05384,TFA,Swedish Gummy,549,2.64%,
ATF-05385,TFA,Sweet And Tart,794,1.55%,
ATF-05386,TFA,Sweet Cereal Flakes,249,2.77%,
ATF-05387,TFA,Sweet Cream,7640,1.79%,
ATF-05388,TFA,Sweet Strawberry,547,2.94%,
ATF-05389,TFA,Sweet Tea,761,8.26%,
ATF-05390,TFA,Sweet Woodruff,6,0.77%,
ATF-05391,TFA,Sweetener,13555,1.14%,
ATF-05392,TFA,Sweetener (Stevia),9,0.91%,
ATF-05393,TFA,Tangerine,10,2.21%,
ATF-05394,TFA,Taro,57,1.12%,
ATF-05395,TFA,Tart and Sour,22,2.73%,
ATF-05396,TFA,Tiramisu,13,2.04%,
ATF-05397,TFA,Toasted Almond,1588,1.29%,
ATF-05398,TFA,Toasted Marshmallow,5939,1.31%,
ATF-05399,TFA,Tobacco,29,2.56%,
ATF-05400,TFA,Turkish,224,1.48%,
ATF-05401,TFA,Tutti Frutti Deluxe,1,4.00%,
ATF-05402,TFA,Tutti-frutti,54,3.88%,
ATF-05403,TFA,Vanilla (bourbon),138,1.43%,
ATF-05404,TFA,Vanilla Bean Gelato,1347,2.26%,
ATF-05405,TFA,Vanilla Bean Ice Cream,17048,3.03%,
ATF-05406,TFA,Vanilla Cupcake,1509,2.41%,
ATF-05407,TFA,Vanilla Custard,4525,2.77%,
ATF-05408,TFA,Vanilla Custard II,5311,2.50%,
ATF-05409,TFA,Vanilla Swirl,24015,1.92%,
ATF-05410,TFA,Vanillin 10% (pg),1438,1.02%,
ATF-05411,TFA,Violet Candy,7,3.14%,
ATF-05412,TFA,Waffle,77,3.72%,
ATF-05413,TFA,Waffle (belgian),685,2.74%,
ATF-05414,TFA,Watermelon,1426,3.99%,
ATF-05415,TFA,Watermelon Candy,1011,3.69%,
ATF-05416,TFA,Watermelon Juice,0,0.00%,
ATF-05417,TFA,Watermelon Sour Candy (Stevia),0,0.00%,
ATF-05418,TFA,Western,675,2.32%,
ATF-05419,TFA,Whipped Cream,4999,1.76%,
ATF-05420,TFA,White Chocolate,899,3.32%,
ATF-05421,TFA,Wintergreen,286,2.56%,
ATF-05422,TFA,Yam,28,2.39%,
ATF-05423,VSO,Allspice,6,2.50%,
ATF-05424,VSO,Allspice (Raw),0,0.00%,
ATF-05425,VSO,Amaretto,4,0.70%,
ATF-05426,VSO,Amaretto (Raw),0,0.00%,
ATF-05427,VSO,Apple,46,2.79%,
ATF-05428,VSO,Apple (Raw),0,0.00%,
ATF-05429,VSO,Apple (Raw),2,1.10%,
ATF-05430,VSO,Apple Cider,1,1.50%,
ATF-05431,VSO,Apple Cider (Raw),0,0.00%,
ATF-05432,VSO,Apple Fritter,7,10.00%,
ATF-05433,VSO,Apple Fritter (Raw),1,0.00%,
ATF-05434,VSO,Apple Xtreme,4,0.50%,
ATF-05435,VSO,Apricot,84,1.34%,
ATF-05436,VSO,Apricot (Raw),9,0.50%,
ATF-05437,VSO,As Fast As You Can,0,0.00%,
ATF-05438,VSO,ATP Sauce (Raw),0,0.00%,
ATF-05439,VSO,Bacon,1,3.00%,
ATF-05440,VSO,Bacon (Raw),0,0.00%,
ATF-05441,VSO,Baked Apple,33,1.70%,
ATF-05442,VSO,Baked Apple (Raw),0,0.00%,
ATF-05443,VSO,Banana,46,1.97%,
ATF-05444,VSO,Banana (Raw),18,1.45%,
ATF-05445,VSO,Banana (Raw),2,1.50%,
ATF-05446,VSO,Barbarian Cream,171,2.32%,
ATF-05447,VSO,Barbarian Cream (Raw),6,1.65%,
ATF-05448,VSO,Barley,1,8.00%,
ATF-05449,VSO,Barley (Raw),0,0.00%,
ATF-05450,VSO,Basil,1,0.25%,
ATF-05451,VSO,Basil (Raw),0,0.00%,
ATF-05452,VSO,Beef (Raw),0,0.00%,
ATF-05453,VSO,Bitters,5,0.63%,
ATF-05454,VSO,Bitters (Raw),0,0.00%,
ATF-05455,VSO,Black Cherry (Raw),0,0.00%,
ATF-05456,VSO,Black Currant,24,1.27%,
ATF-05457,VSO,Black Currant (Raw),0,0.00%,
ATF-05458,VSO,Black Licorice,0,0.00%,
ATF-05459,VSO,Black Licorice (Raw),0,0.00%,
ATF-05460,VSO,Blackberry,90,2.65%,
ATF-05461,VSO,Blackberry (Raw),38,1.23%,
ATF-05462,VSO,Blackberry (Raw),1,0.00%,
ATF-05463,VSO,Blackberry Tea,0,0.00%,
ATF-05464,VSO,Blood Orange,41,2.61%,
ATF-05465,VSO,Blood Orange (Raw),5,0.50%,
ATF-05466,VSO,Blue Razz,42,3.34%,
ATF-05467,VSO,Blue Razz (Raw),16,1.24%,
ATF-05468,VSO,Blueberry,243,3.24%,
ATF-05469,VSO,Blueberry (Raw),4,0.00%,
ATF-05470,VSO,Blueberry (Raw),0,0.00%,
ATF-05471,VSO,Blueberry (Raw),47,2.13%,
ATF-05472,VSO,Blueberry Cereal,0,0.00%,
ATF-05473,VSO,Blueberry Donut,5,12.50%,
ATF-05474,VSO,Blueberry Lemonade,4,5.50%,
ATF-05475,VSO,Blueberry Spork Pudding,2,17.00%,
ATF-05476,VSO,Blueberry V2,88,2.62%,
ATF-05477,VSO,Blueberry V2 (Raw),4,1.30%,
ATF-05478,VSO,Blueberry Xtreme,47,0.48%,
ATF-05479,VSO,Bodacious Blue,3,10.50%,
ATF-05480,VSO,Boston Cream Donut,2,15.00%,
ATF-05481,VSO,Bourbon,7,1.89%,
ATF-05482,VSO,Bourbon (Raw),0,0.00%,
ATF-05483,VSO,Boysenberry,35,2.41%,
ATF-05484,VSO,Boysenberry (Raw),4,2.75%,
ATF-05485,VSO,Brandy,14,2.21%,
ATF-05486,VSO,Brandy (Raw),0,0.00%,
ATF-05487,VSO,Brown Sugar,46,0.64%,
ATF-05488,VSO,Brown Sugar (Raw),0,0.00%,
ATF-05489,VSO,Bubblegum,0,0.00%,
ATF-05490,VSO,Bubblegum (Raw),0,0.00%,
ATF-05491,VSO,Buddha's Hand Citron,100,0.79%,
ATF-05492,VSO,Buddha's Hand Citron (Raw),6,0.30%,
ATF-05493,VSO,Butter,129,1.47%,
ATF-05494,VSO,Butter (Raw),3,1.08%,
ATF-05495,VSO,Butter (Raw),65,0.74%,
ATF-05496,VSO,Butter Cookie,55,2.53%,
ATF-05497,VSO,Butter Cookie (Raw),10,0.91%,
ATF-05498,VSO,Butter Rum,7,2.29%,
ATF-05499,VSO,Butter Rum (Raw),5,1.80%,
ATF-05500,VSO,Butter Xtreme,0,0.00%,
ATF-05501,VSO,Butterscotch,0,0.00%,
ATF-05502,VSO,Butterscotch (Raw),8,1.27%,
ATF-05503,VSO,Cafe Mocha,2,9.50%,
ATF-05504,VSO,Cake,47,1.87%,
ATF-05505,VSO,Cake (Raw),1,0.00%,
ATF-05506,VSO,Cantaloupe,2,3.00%,
ATF-05507,VSO,Cantaloupe (Raw),0,0.00%,
ATF-05508,VSO,Cantaloupe (Raw),0,0.00%,
ATF-05509,VSO,Caramel,87,2.53%,
ATF-05510,VSO,Caramel (Raw),16,1.00%,
ATF-05511,VSO,Caramel Covered Apple,1,14.00%,
ATF-05512,VSO,Caramelized Sugar,14,1.19%,
ATF-05513,VSO,Caramelized Sugar (Raw),0,0.00%,
ATF-05514,VSO,Caramelized Sugar (Raw),20,0.81%,
ATF-05515,VSO,Cardamom,1,0.10%,
ATF-05516,VSO,Carrot,2,1.50%,
ATF-05517,VSO,Carrot (Raw),0,0.00%,
ATF-05518,VSO,Cashew,3,1.17%,
ATF-05519,VSO,Cashew (Raw),0,0.00%,
ATF-05520,VSO,Celery,3,0.33%,
ATF-05521,VSO,Celery (Raw),0,0.00%,
ATF-05522,VSO,Chai Tea,8,3.94%,
ATF-05523,VSO,Champagne,8,1.25%,
ATF-05524,VSO,Champagne (Raw),0,0.00%,
ATF-05525,VSO,Cheese,1,1.00%,
ATF-05526,VSO,Cheese (Raw),0,0.00%,
ATF-05527,VSO,Cheesecake,86,2.63%,
ATF-05528,VSO,Cheesecake (Raw),5,0.65%,
ATF-05529,VSO,Cherry,38,1.75%,
ATF-05530,VSO,Cherry (Raw),4,1.00%,
ATF-05531,VSO,Chicken (Raw),0,0.00%,
ATF-05532,VSO,Chocolate,57,1.98%,
ATF-05533,VSO,Chocolate (Raw),8,0.89%,
ATF-05534,VSO,Chocolate (Raw),0,0.00%,
ATF-05535,VSO,Chocolate Covered Strawberry (Raw),0,0.00%,
ATF-05536,VSO,Chocolate Donut,1,10.00%,
ATF-05537,VSO,Cilantro,1,5.00%,
ATF-05538,VSO,Cilantro (Raw),0,0.00%,
ATF-05539,VSO,Cinnamon,8,0.32%,
ATF-05540,VSO,Cinnamon (Raw),0,0.00%,
ATF-05541,VSO,Citrus Green Tea,6,2.02%,
ATF-05542,VSO,Clove,10,0.63%,
ATF-05543,VSO,Clove (Raw),1,3.00%,
ATF-05544,VSO,Cocoa,12,0.75%,
ATF-05545,VSO,Cocoa (Raw),0,0.00%,
ATF-05546,VSO,Coconut,27,1.88%,
ATF-05547,VSO,Coconut (Raw),0,0.00%,
ATF-05548,VSO,Coconut (Raw),2,0.29%,
ATF-05549,VSO,Cola,1,1.00%,
ATF-05550,VSO,Cola (Raw),0,0.00%,
ATF-05551,VSO,Cookies and Cream (Raw),2,2.00%,
ATF-05552,VSO,Corn,2,3.00%,
ATF-05553,VSO,Corn (Raw),0,0.00%,
ATF-05554,VSO,Cornmeal,24,2.92%,
ATF-05555,VSO,Cornmeal (Raw),0,0.00%,
ATF-05556,VSO,Cranberry,14,1.59%,
ATF-05557,VSO,Cranberry (Raw),0,0.00%,
ATF-05558,VSO,Cream Cheese,47,1.40%,
ATF-05559,VSO,Cream Cheese (Raw),4,0.50%,
ATF-05560,VSO,Cream Soda,4,3.91%,
ATF-05561,VSO,Cream Soda (Raw),1,0.00%,
ATF-05562,VSO,Crisp Citrus Soda,7,2.33%,
ATF-05563,VSO,Crisp Citrus Soda (Raw),5,1.38%,
ATF-05564,VSO,Cucumber,0,0.00%,
ATF-05565,VSO,Cucumber (Raw),1,2.00%,
ATF-05566,VSO,Custard,95,2.49%,
ATF-05567,VSO,Custard (Raw),1,1.00%,
ATF-05568,VSO,Danish Pastry,6,2.83%,
ATF-05569,VSO,Danish Pastry (Raw),0,0.00%,
ATF-05570,VSO,Date,4,1.63%,
ATF-05571,VSO,Date (Raw),0,0.00%,
ATF-05572,VSO,Daveâ€™s Pound Town (Raw),0,0.00%,
ATF-05573,VSO,Dragon Fruit,2,1.50%,
ATF-05574,VSO,Dragon Fruit (Raw),0,0.00%,
ATF-05575,VSO,Dulce De Leche,47,2.17%,
ATF-05576,VSO,Dulce de Leche (Raw),1,0.50%,
ATF-05577,VSO,Eggnog,63,2.11%,
ATF-05578,VSO,Eggnog (Raw),0,0.00%,
ATF-05579,VSO,Elderberry (Raw),0,0.00%,
ATF-05580,VSO,Elderflower,0,0.00%,
ATF-05581,VSO,Elderflower (Raw),0,0.00%,
ATF-05582,VSO,English Toffee,47,2.43%,
ATF-05583,VSO,English Toffee (Raw),4,0.88%,
ATF-05584,VSO,Espresso,122,1.34%,
ATF-05585,VSO,Espresso (Raw),0,0.00%,
ATF-05586,VSO,Espresso (Raw),3,1.17%,
ATF-05587,VSO,Feeling Groovy Tea,0,0.00%,
ATF-05588,VSO,Fig,19,1.62%,
ATF-05589,VSO,Fig (Raw),0,0.00%,
ATF-05590,VSO,Fresh Bread,16,2.26%,
ATF-05591,VSO,Fresh Bread (Raw),0,0.00%,
ATF-05592,VSO,Garlic,0,0.00%,
ATF-05593,VSO,Garlic (Raw),0,0.00%,
ATF-05594,VSO,Ginger,1,0.15%,
ATF-05595,VSO,Ginger (Raw),1,2.50%,
ATF-05596,VSO,Ginger Peach Tea,1,0.00%,
ATF-05597,VSO,Gingerbread (Raw),1,0.00%,
ATF-05598,VSO,Golden Joe,3,16.00%,
ATF-05599,VSO,Graham Cracker,63,1.56%,
ATF-05600,VSO,Graham Cracker (Raw),1,1.00%,
ATF-05601,VSO,Grape,4,1.77%,
ATF-05602,VSO,Grape (Raw),0,0.00%,
ATF-05603,VSO,Grape (Raw),0,0.00%,
ATF-05604,VSO,Grape Xtreme,4,0.20%,
ATF-05605,VSO,Green Apple,13,2.16%,
ATF-05606,VSO,Green Apple (Raw),4,1.42%,
ATF-05607,VSO,Guava,6,2.40%,
ATF-05608,VSO,Guava (Raw),3,1.38%,
ATF-05609,VSO,Harvest Moon,1,14.00%,
ATF-05610,VSO,Hazelnut (Raw),0,0.00%,
ATF-05611,VSO,Hibiscus,2,0.50%,
ATF-05612,VSO,Hibiscus (Raw),0,0.00%,
ATF-05613,VSO,Honey,18,1.18%,
ATF-05614,VSO,Honey (Raw),0,0.00%,
ATF-05615,VSO,Honeydew,3,2.29%,
ATF-05616,VSO,Honeydew (Raw),1,0.75%,
ATF-05617,VSO,Honeydew (Raw),2,0.40%,
ATF-05618,VSO,Hops (Raw),0,0.00%,
ATF-05619,VSO,Huckleberry,218,1.48%,
ATF-05620,VSO,Huckleberry (Raw),14,1.04%,
ATF-05621,VSO,Ice Cream,5,9.50%,
ATF-05622,VSO,Ice Cream (Raw),1,1.00%,
ATF-05623,VSO,Irish Cream,2,1.75%,
ATF-05624,VSO,Irish Cream (Raw),0,0.00%,
ATF-05625,VSO,JalapeÃ±o,0,0.00%,
ATF-05626,VSO,Jasmine,4,0.87%,
ATF-05627,VSO,Jasmine (Raw),0,0.00%,
ATF-05628,VSO,Juniper,5,1.40%,
ATF-05629,VSO,Juniper (Raw),0,0.00%,
ATF-05630,VSO,Kiwi,13,1.99%,
ATF-05631,VSO,Kiwi (Raw),8,0.29%,
ATF-05632,VSO,Lavender,7,2.57%,
ATF-05633,VSO,Lavender (Raw),0,0.00%,
ATF-05634,VSO,Leather,11,0.46%,
ATF-05635,VSO,Leather (Raw),0,0.00%,
ATF-05636,VSO,Lemon,37,0.77%,
ATF-05637,VSO,Lemon (Raw),0,0.00%,
ATF-05638,VSO,Lemon (Raw),0,0.00%,
ATF-05639,VSO,Lemon (Raw),4,0.33%,
ATF-05640,VSO,Lemon Donut,1,14.00%,
ATF-05641,VSO,Lemonade,51,2.96%,
ATF-05642,VSO,Lemonade (Raw),14,4.06%,
ATF-05643,VSO,Lime,7,1.00%,
ATF-05644,VSO,Lime (Raw),0,0.00%,
ATF-05645,VSO,Lime (Raw),18,0.50%,
ATF-05646,VSO,Lucky Dragon Tea,2,6.00%,
ATF-05647,VSO,Lychee,2,1.50%,
ATF-05648,VSO,Lychee (Raw),0,0.00%,
ATF-05649,VSO,Malt,61,1.13%,
ATF-05650,VSO,Malt (Raw),0,0.00%,
ATF-05651,VSO,Mango,17,1.78%,
ATF-05652,VSO,Mango (Raw),6,0.36%,
ATF-05653,VSO,Mango (Raw),0,0.00%,
ATF-05654,VSO,Maple,23,2.17%,
ATF-05655,VSO,Maple (Raw),0,0.00%,
ATF-05656,VSO,Maraschino Cherry,0,0.00%,
ATF-05657,VSO,Maraschino Cherry (Raw),0,0.00%,
ATF-05658,VSO,Marshmallow,5,2.80%,
ATF-05659,VSO,Marshmallow (Raw),22,1.09%,
ATF-05660,VSO,Maui Mash,1,15.00%,
ATF-05661,VSO,Merry Minty Mocha,0,0.00%,
ATF-05662,VSO,Meter Made Melon,2,12.00%,
ATF-05663,VSO,Milk,115,2.36%,
ATF-05664,VSO,Milk (Raw),2,0.75%,
ATF-05665,VSO,Milk and Toony,21,3.27%,
ATF-05666,VSO,Milk and Toony (Raw),0,0.00%,
ATF-05667,VSO,Mince,7,1.29%,
ATF-05668,VSO,Mince (Raw),0,0.00%,
ATF-05669,VSO,Mint,1,1.00%,
ATF-05670,VSO,Mint (Raw),0,0.00%,
ATF-05671,VSO,Mocha Arancia,0,0.00%,
ATF-05672,VSO,Nectarine,4,1.13%,
ATF-05673,VSO,Nectarine (Raw),0,0.00%,
ATF-05674,VSO,Nutmeg,9,0.26%,
ATF-05675,VSO,Nutmeg (Raw),0,0.00%,
ATF-05676,VSO,Oak Barrel (Raw),0,0.00%,
ATF-05677,VSO,Oatmeal,33,3.00%,
ATF-05678,VSO,Oatmeal (Raw),0,0.00%,
ATF-05679,VSO,Onion,0,0.00%,
ATF-05680,VSO,Onion (Raw),0,0.00%,
ATF-05681,VSO,Orange,6,2.32%,
ATF-05682,VSO,Orange (Raw),0,0.00%,
ATF-05683,VSO,Orange Cream,5,2.20%,
ATF-05684,VSO,Orange Cream (Raw),2,3.25%,
ATF-05685,VSO,Orange Pekoe Tea,1,2.00%,
ATF-05686,VSO,Oregano,0,0.00%,
ATF-05687,VSO,Oregano (Raw),0,0.00%,
ATF-05688,VSO,Papaya,1,1.25%,
ATF-05689,VSO,Papaya (Raw),0,0.00%,
ATF-05690,VSO,Passion Fruit,2,5.00%,
ATF-05691,VSO,Passion Fruit (Raw),0,0.00%,
ATF-05692,VSO,Passion Tea,1,1.00%,
ATF-05693,VSO,Peach,48,3.65%,
ATF-05694,VSO,Peach (Raw),13,1.08%,
ATF-05695,VSO,Peach Pomegranate Lemonade,1,0.00%,
ATF-05696,VSO,Peanut Butter,10,3.16%,
ATF-05697,VSO,Peanut Butter (Raw),0,0.00%,
ATF-05698,VSO,Peanut Butter Fudge,1,9.00%,
